order_id,stu_account,date,stu_address,phone_number,order_amount,in_delivery
o63546288,t10009690,2020/11/19,58574,33374136,3,T
o16737385,t10004349,2020/9/18,27467,10486230,2,F
o14926247,t10002304,2021/8/21,58147,70053815,10,F
o62107615,t10006825,2021/6/30,96848,39787450,4,F
o19280176,t10001018,2021/2/3,42792,99465681,7,F
o88923944,t10001912,2020/5/22,58195,76516581,4,T
o88565756,t10003490,2019/11/6,26728,91122422,7,T
o22822519,t10005957,2020/12/28,35889,33185504,7,T
o14777992,t10005856,2021/8/6,43775,89536948,10,T
o85078860,t10009990,2020/2/27,88072,42995132,8,F
o77956447,t10009843,2020/6/28,88904,85183682,7,T
o71957840,t10003141,2020/10/15,66462,71528329,6,F
o30442949,t10000499,2021/12/28,74107,54720075,1,T
o64458537,t10000154,2020/4/28,11045,87020883,9,F
o73167725,t10002069,2021/10/3,45597,87572330,8,F
o42692825,t10006369,2020/7/5,90394,73920502,2,F
o69383297,t10000572,2021/8/7,77941,25300193,6,T
o73645932,t10008494,2020/3/31,70645,67762428,10,T
o68106131,t10004327,2021/8/20,31035,90098273,6,T
o14646609,t10010733,2021/1/31,53585,48596312,1,F
o38859541,t10004910,2020/2/21,65920,92316996,6,T
o43829769,t10006119,2020/5/18,77239,54714183,8,F
o89500763,t10002955,2020/11/23,35657,66329176,5,T
o57710583,t10006461,2021/8/12,97417,48971927,2,F
o27849001,t10008552,2021/1/17,38804,99084795,5,T
o44730991,t10005186,2019/11/27,67355,56701291,8,T
o45024955,t10003676,2021/7/21,51039,73736751,3,T
o86527867,t10002813,2020/8/24,49359,92266870,9,T
o97605099,t10003932,2021/12/13,19861,57826494,2,T
o41919068,t10010231,2021/11/28,88476,82445884,3,T
o14653322,t10002575,2021/10/29,72078,49999725,10,T
o73570276,t10004358,2019/12/4,52513,12957966,3,F
o98882004,t10003152,2021/7/18,64951,19391815,9,F
o10572266,t10007062,2020/1/1,68826,67565743,4,T
o53471900,t10009763,2020/8/6,74613,84719209,4,T
o75598454,t10010602,2019/12/11,64276,39525658,9,F
o14882367,t10009608,2021/8/5,99314,70339997,4,T
o38765371,t10000734,2021/2/3,87786,90723434,2,T
o19177874,t10000258,2021/5/6,17125,58363575,8,F
o37679630,t10007100,2020/3/12,37265,41019780,7,F
o33541805,t10011802,2020/7/3,72497,40780217,5,T
o58354794,t10009691,2020/12/25,98222,46606604,4,T
o98252588,t10008410,2020/1/20,75463,54212494,4,T
o14852875,t10002862,2020/2/13,19942,71592343,5,T
o83242585,t10000366,2019/11/30,76465,53686482,4,T
o47081627,t10007143,2020/5/12,67195,91165509,10,F
o39516320,t10003390,2019/11/20,96578,20161001,5,F
o21704125,t10007920,2021/7/11,54023,30567076,9,T
o46115206,t10010536,2021/10/5,99189,90732091,3,F
o71886873,t10010677,2020/7/1,31707,77221250,8,F
o53331186,t10006662,2020/12/21,68047,10477004,9,F
o72266898,t10012261,2021/11/10,44992,18902617,6,F
o73130413,t10005437,2021/6/25,94101,60982813,5,T
o84331849,t10003403,2020/4/1,53712,96251398,5,T
o79366487,t10005082,2021/10/8,75177,84632053,7,T
o69207186,t10001697,2020/8/7,45684,26094380,3,F
o88393247,t10000420,2020/7/9,13618,23735094,5,F
o98997504,t10011393,2021/4/27,73064,72630377,5,T
o70811956,t10005554,2020/10/12,38080,97229320,9,F
o19255498,t10006697,2020/5/16,69873,51752236,10,F
o86609570,t10007051,2021/8/6,60958,42127144,6,T
o24511339,t10010091,2021/5/6,38847,59870911,10,T
o41710960,t10010652,2021/11/4,64175,49731392,10,F
o40916951,t10001590,2019/11/16,55135,55182872,5,T
o85990644,t10008412,2020/6/3,67796,54947058,10,T
o80229974,t10002024,2021/11/16,62597,28366242,9,F
o17923835,t10012218,2021/2/22,41469,14442151,1,F
o76390090,t10005029,2021/10/29,96948,77574327,7,T
o86571145,t10008298,2021/6/7,16238,68843968,9,F
o69108225,t10005217,2019/11/25,97527,56914119,4,F
o31593121,t10007285,2021/12/26,45410,26133130,9,T
o51222237,t10009064,2021/9/16,30327,65454435,3,T
o81685483,t10005122,2021/8/19,17092,35002105,8,F
o87939160,t10003982,2021/7/11,47677,13939961,2,F
o25645134,t10006995,2021/12/6,53790,21570318,5,T
o93489163,t10011064,2020/11/16,86939,47106953,2,T
o27137926,t10012263,2021/11/6,84342,86754417,2,F
o65365649,t10004905,2020/2/20,91760,83336188,10,F
o27888978,t10009108,2020/7/8,22073,82339727,10,F
o36130710,t10000304,2019/11/15,66236,81855568,1,F
o60067137,t10006605,2021/1/12,68141,88305465,1,T
o81898142,t10010958,2019/11/1,32361,41127514,3,F
o40996164,t10000297,2021/7/3,38639,43036460,6,F
o15118619,t10010464,2021/12/4,46074,14793167,1,T
o88691567,t10008691,2019/11/13,52261,25462834,5,F
o23235843,t10003197,2021/2/28,87222,10497878,6,T
o90577002,t10009745,2020/1/26,13044,51261954,9,T
o90135585,t10012191,2021/12/6,87606,60581697,8,T
o72372695,t10010101,2020/7/20,75993,74174620,3,F
o32349520,t10004843,2020/3/26,53762,73075968,9,T
o10963427,t10006709,2019/12/21,95172,37389806,2,T
o95908489,t10010278,2021/6/23,23183,34131009,4,F
o56959890,t10003101,2020/6/1,80374,84453526,6,F
o53500871,t10009307,2020/4/8,10012,89958231,3,T
o80474638,t10006931,2021/4/12,36239,79014149,7,F
o88475043,t10011138,2020/4/13,32504,59448810,8,F
o35890738,t10008266,2020/11/6,10295,28903658,10,T
o84463890,t10003113,2021/9/26,48448,60548961,1,T
o18463272,t10002845,2021/4/13,75299,43328311,1,T
o25115114,t10010619,2021/1/2,96337,74355796,4,F
o17855743,t10004525,2021/1/20,47722,56318444,8,F
o13096328,t10003657,2021/1/4,16889,29884710,5,T
o16091635,t10011993,2020/1/11,47307,55172031,9,F
o29132324,t10010853,2021/2/20,59960,27908582,1,T
o55606178,t10005850,2019/12/7,60030,34836638,3,F
o37206234,t10006712,2021/12/19,88260,89106234,8,T
o21845849,t10008130,2021/6/15,14516,87916914,2,T
o38730816,t10001550,2020/3/24,57564,22223003,7,T
o19331733,t10003822,2020/12/26,38104,10971825,2,F
o45890544,t10008111,2021/4/6,12858,77579587,7,T
o37921530,t10008585,2021/5/27,75409,32171077,6,F
o72628121,t10006902,2021/10/29,11210,74542025,7,T
o33877483,t10003740,2020/9/19,87901,94405894,6,T
o91798636,t10007718,2020/9/27,84983,67083057,7,T
o87890339,t10000690,2021/12/10,72430,39524952,5,T
o35780660,t10011343,2021/1/29,57522,39287289,8,F
o76602545,t10004274,2020/11/21,81966,39280234,10,F
o72848407,t10011232,2021/8/3,70909,29927170,2,T
o37233441,t10009877,2020/12/27,81407,54544753,1,T
o44897959,t10006173,2021/9/19,33843,73033361,8,F
o42684898,t10007751,2020/1/11,99174,80152833,8,F
o28377009,t10001963,2021/6/18,14750,94351960,7,T
o20757235,t10007919,2021/10/20,46244,11088281,4,T
o17687697,t10002726,2021/4/12,81777,41891209,1,T
o16895455,t10007907,2020/4/10,76163,93406639,9,T
o22339361,t10011569,2020/8/16,11037,73762919,9,F
o51695583,t10003871,2020/9/22,81961,64531269,2,T
o57499994,t10004863,2020/2/4,12831,29186605,10,T
o33678281,t10000306,2021/9/22,42153,59346320,9,F
o21435198,t10009981,2021/11/22,66245,51190926,7,F
o10148563,t10008578,2021/1/29,66122,11677338,10,T
o35373730,t10003636,2020/4/7,93660,62913826,9,T
o86012235,t10002214,2021/9/12,23617,61585844,7,F
o42080440,t10011488,2020/7/15,37746,65645333,10,T
o76290619,t10009954,2020/3/5,59407,47188619,7,T
o54382462,t10004061,2021/1/19,76849,94986334,10,F
o35093519,t10005358,2019/12/19,51697,81803837,10,T
o13376505,t10005062,2020/5/27,55499,23487037,3,F
o39913958,t10000003,2021/6/5,85571,28612818,4,F
o15289436,t10002887,2021/2/27,51721,83809841,6,T
o99182030,t10012264,2020/4/23,86048,95720357,3,T
o34186127,t10001970,2020/3/11,96512,88849482,2,T
o83789779,t10005598,2021/10/2,83441,38127647,7,F
o81730790,t10011258,2020/10/12,47515,49528360,10,T
o82958408,t10010971,2021/5/12,28604,60456462,10,F
o11376405,t10001621,2020/2/29,57259,78607808,4,T
o35234783,t10000163,2020/2/4,53087,61418742,3,F
o34456320,t10000614,2019/11/23,43978,17389881,1,T
o48269803,t10012184,2021/11/24,94673,13726027,10,F
o23091570,t10004123,2019/11/18,49197,38081237,8,F
o73493642,t10001192,2020/10/1,42095,67913628,6,T
o70432423,t10007522,2021/11/5,83927,70231530,7,F
o62489419,t10012369,2021/6/3,68288,85079362,8,F
o33263476,t10006363,2019/11/25,74810,58142173,7,F
o25049218,t10001805,2020/6/3,38428,15211500,1,T
o54203484,t10012150,2020/1/24,66286,92943509,1,F
o68672866,t10010713,2021/1/5,19415,75433447,10,T
o71380563,t10005942,2021/9/17,54416,71498063,6,F
o58839997,t10008609,2020/10/25,89179,74512264,7,T
o11991302,t10010015,2020/1/8,97591,77043117,3,T
o34775960,t10000593,2021/5/18,72682,66835832,6,T
o12403931,t10005447,2020/5/27,69847,20959200,5,F
o86673009,t10006002,2020/8/3,84538,70510738,3,F
o40740269,t10011781,2021/4/27,87271,49682542,6,F
o32158474,t10007514,2020/4/11,93290,88000178,8,T
o30439733,t10005866,2021/9/27,13819,91682710,7,F
o75493580,t10007734,2020/6/8,78704,37879298,9,F
o55058481,t10008338,2021/11/7,84778,32765301,3,T
o77094091,t10010978,2021/8/18,59603,98491588,2,T
o79732343,t10001644,2019/11/12,59054,88749410,5,T
o77337218,t10000497,2021/4/19,10270,50378565,4,T
o41612652,t10012031,2019/11/5,97845,36065332,6,F
o23846060,t10005319,2021/2/11,74377,91200532,10,F
o11165392,t10011356,2021/1/19,52035,15739503,1,T
o96229965,t10004435,2020/5/3,47087,21987935,10,F
o69575089,t10001623,2020/5/18,38244,62093541,3,T
o23483059,t10006333,2021/9/4,15560,77592010,1,F
o99011949,t10009140,2020/10/7,65724,48524176,2,F
o12136816,t10009695,2020/7/8,19229,99206182,8,F
o53529839,t10010679,2020/6/4,70635,55810647,7,F
o84661785,t10007211,2021/2/26,94499,34407058,3,T
o95628233,t10001794,2021/12/17,85936,72141686,2,F
o64180178,t10004146,2021/3/11,99395,48129894,4,T
o11563818,t10000136,2020/1/18,43687,16785656,4,T
o50992538,t10000297,2021/7/3,50241,54385605,7,F
o92381434,t10004358,2019/11/18,29041,49967505,9,T
o61992437,t10000887,2020/11/19,14628,56212822,8,T
o54008304,t10003347,2019/11/27,51734,98845788,6,F
o80372072,t10000801,2021/1/8,25809,59485604,5,T
o75051237,t10006626,2020/3/10,20776,63996405,6,F
o49798492,t10012280,2021/10/9,66098,55553553,4,T
o70426229,t10011159,2020/11/27,99889,72692255,8,F
o57934802,t10000193,2021/1/8,46592,40838441,5,T
o31043088,t10005030,2021/2/22,26797,83974236,10,T
o21456079,t10010139,2021/5/21,93585,83184353,3,F
o21784799,t10002388,2020/11/26,79890,37498850,8,F
o55863088,t10004945,2020/9/24,19159,43510821,2,F
o30187533,t10004290,2021/12/3,63906,56161829,1,F
o52173105,t10010233,2021/5/9,78612,27759595,4,T
o95760876,t10012399,2021/9/7,61446,33910826,6,F
o34268347,t10009578,2020/12/13,94049,73783202,7,F
o37198774,t10000380,2019/11/2,57216,55943780,6,F
o67173732,t10004181,2020/9/28,87303,75082706,1,T
o23835730,t10005242,2020/6/7,75673,71729217,1,T
o48657465,t10009606,2021/7/2,67566,18923967,9,F
o34393635,t10001176,2020/1/25,54281,61102936,1,F
o52680840,t10001621,2021/7/30,39059,99482798,6,T
o14514920,t10012350,2020/4/3,94923,14351724,10,F
o54390222,t10011851,2020/8/15,20140,63137741,9,F
o91859653,t10007932,2020/11/26,70843,56953140,5,T
o20593629,t10009031,2020/6/15,15837,29343571,10,F
o32381936,t10012269,2021/8/6,15193,45906231,5,F
o60624450,t10002889,2020/4/11,79103,32575705,5,F
o14141399,t10011281,2021/3/22,93381,45561808,6,T
o91282791,t10000465,2020/8/15,82831,42452747,9,F
o76259131,t10000596,2021/9/10,33849,84665050,9,F
o39082304,t10010613,2020/11/29,44617,58608644,9,F
o93513116,t10002354,2020/2/22,58381,20805040,4,T
o15939266,t10009890,2020/4/8,12982,71403511,2,F
o27768580,t10002396,2020/10/16,94499,45659713,6,T
o75468943,t10008840,2021/2/22,44920,19720678,9,T
o99437919,t10000476,2019/11/4,63357,75269461,9,T
o53149941,t10001783,2021/6/13,46989,47122980,8,T
o31979417,t10005402,2021/3/18,51647,37112360,10,T
o79916496,t10007383,2020/6/30,35583,69740440,4,F
o79212519,t10010006,2020/3/5,69277,33502613,10,T
o89655063,t10003375,2021/9/14,89120,31825212,3,T
o86297427,t10009877,2020/1/14,76126,88526681,4,T
o45831148,t10011593,2021/5/22,54685,61533643,10,T
o92634131,t10011535,2021/8/3,43429,31668630,1,T
o99806450,t10010611,2021/12/31,18265,67383395,4,F
o62167442,t10002084,2021/1/11,56672,92194957,6,F
o77175910,t10002108,2021/9/1,37035,82719491,4,T
o69522761,t10009291,2020/5/9,48748,30843867,2,F
o69506810,t10004166,2020/4/13,82352,10660589,4,F
o76547461,t10010995,2021/6/16,65348,27239338,8,T
o38368353,t10009095,2021/2/27,19958,38461339,10,T
o26726890,t10007423,2021/11/2,36142,23216250,8,F
o18216488,t10011003,2021/12/5,61959,74265362,5,F
o40147631,t10012034,2020/2/21,47196,51666138,8,T
o27684717,t10010704,2021/8/6,26743,85954624,3,T
o82321267,t10005780,2020/2/22,10626,30494792,9,T
o83420233,t10005821,2020/1/23,46132,37694798,1,T
o91692124,t10009046,2021/2/27,81490,94605193,1,F
o23613196,t10003678,2021/9/23,56720,99243342,10,T
o83041142,t10002991,2020/8/7,49420,54588144,10,T
o21323731,t10002212,2020/1/26,77580,43298152,3,T
o86388932,t10012114,2020/1/30,80080,86071451,4,F
o85378170,t10009657,2020/1/10,78493,99526300,5,T
o60578454,t10007592,2021/4/3,71897,41487069,4,T
o33207688,t10012002,2019/11/6,88650,29337456,7,F
o40014210,t10010458,2021/12/11,13919,34741000,4,T
o12963631,t10007819,2021/8/28,34919,50615700,3,F
o77050646,t10002468,2020/1/25,33406,53431020,2,F
o56638062,t10011090,2020/7/25,71824,50584232,3,T
o91868528,t10006967,2021/12/2,34955,19434262,6,F
o96191285,t10003638,2021/6/9,29970,49095146,4,T
o47294087,t10001469,2019/11/27,30501,61062707,4,F
o59298265,t10006682,2021/9/20,35320,92309946,10,F
o82861691,t10009823,2020/5/3,18660,53675758,5,F
o84118646,t10006016,2020/6/19,21943,39093252,9,T
o54661713,t10002992,2020/2/5,69408,60424048,10,F
o47267100,t10000620,2021/6/7,13097,58311582,7,T
o86572700,t10011462,2020/11/30,25103,42360390,4,F
o19776347,t10002725,2021/3/8,76144,15218809,10,T
o45455158,t10001359,2021/3/11,90489,54142491,3,F
o24194753,t10008187,2020/4/20,76163,27612039,1,T
o21999407,t10007876,2020/1/28,21457,51685754,4,T
o26196007,t10010716,2020/6/3,83034,71776334,6,T
o96570177,t10002519,2020/12/29,66874,85428473,6,F
o32887928,t10004006,2021/4/11,56624,81879792,3,T
o43003884,t10009107,2020/8/2,75700,10387456,5,F
o55402338,t10002817,2019/12/16,31612,33489747,3,T
o60647992,t10010306,2019/12/4,66537,33278506,4,T
o26717710,t10007580,2020/12/31,68130,42451960,9,T
o29697072,t10007577,2020/10/4,74477,89082637,10,F
o73729209,t10007494,2020/12/10,44798,79725361,9,T
o63252620,t10007835,2020/12/21,36255,48833851,8,F
o33808880,t10007702,2020/11/17,77973,87077651,10,F
o26534334,t10007058,2019/11/26,80247,45641264,4,F
o10301220,t10003982,2020/3/13,33655,96471185,2,T
o22641916,t10000306,2021/3/20,32176,78319189,4,F
o16563943,t10007241,2021/3/31,14981,50198422,8,T
o66775920,t10011989,2021/6/27,51816,23954194,10,T
o80390600,t10000620,2019/12/10,47491,79189689,6,F
o76876428,t10000590,2019/11/17,99875,79284179,10,T
o56384707,t10009864,2021/1/9,65781,62855816,8,T
o13001227,t10005231,2021/2/1,33242,54499276,1,F
o60515658,t10005923,2020/2/8,92404,96479060,10,F
o41956770,t10008605,2020/5/19,22446,40669732,1,F
o72923619,t10004465,2020/5/10,43048,65748407,10,F
o55559244,t10006721,2020/8/3,65100,47347771,1,T
o14863825,t10004865,2021/1/17,91568,97203376,7,T
o33506043,t10007772,2021/3/17,83023,26225650,7,T
o57748568,t10004508,2020/6/17,86004,43326802,7,F
o52324528,t10009301,2020/5/2,22321,85995537,3,T
o32596385,t10003699,2021/8/7,49957,47602755,1,T
o55224664,t10005765,2021/7/29,73868,83655113,1,T
o66478531,t10003452,2019/12/8,15128,67080220,3,F
o46751433,t10000422,2021/8/16,64053,45160360,7,F
o18460032,t10010344,2020/1/30,31049,47596505,8,T
o81406628,t10002594,2020/9/23,71702,45769229,10,F
o91586908,t10008339,2021/2/15,78815,47591405,7,F
o97327307,t10005553,2020/5/21,89509,48468336,10,T
o64367769,t10007129,2021/6/4,94056,73192549,1,F
o70301581,t10001594,2020/5/11,34209,84978382,1,F
o51132306,t10007973,2020/2/26,60509,75039233,2,F
o45190192,t10007350,2021/7/16,57497,52108005,9,T
o45033058,t10006170,2020/7/19,66924,36393506,7,F
o82650772,t10006113,2020/1/3,65512,74758134,1,T
o44255517,t10005237,2021/2/24,80926,31077079,4,F
o82643727,t10007012,2021/6/28,22140,23198404,8,F
o17295664,t10012529,2019/11/12,76893,28612703,2,F
o12057887,t10008510,2020/1/8,78546,76238263,6,F
o19323339,t10002230,2019/11/4,37833,73293736,7,T
o19158403,t10004004,2020/10/5,79043,56377922,10,F
o69163307,t10005739,2020/7/27,51951,25149486,4,F
o19873043,t10008222,2020/8/25,25274,90873219,4,F
o10065718,t10004106,2020/6/4,95984,35777405,3,T
o28289562,t10007165,2021/4/19,56797,10966249,2,F
o71005955,t10010750,2021/12/5,34458,89065514,9,T
o15023641,t10003819,2021/2/18,17283,65325876,10,F
o43381346,t10001239,2020/4/28,17227,62252786,9,F
o19233753,t10002106,2020/2/5,89735,57108762,1,T
o41686156,t10008182,2021/11/17,14827,24351929,9,T
o96112633,t10001684,2020/5/5,30511,87116389,8,T
o81517093,t10004207,2020/4/21,94934,29062812,2,F
o23948791,t10003823,2021/6/30,24588,42808307,3,F
o14214499,t10007122,2021/8/19,76819,30906858,8,T
o24908820,t10007861,2020/7/30,87515,15594466,6,F
o72251741,t10007045,2020/1/13,82963,11817096,3,F
o67678376,t10010864,2020/11/1,74623,93168711,9,T
o29948278,t10007698,2021/12/23,85808,28695290,1,F
o26921960,t10010409,2020/1/15,92358,87316697,5,F
o52473390,t10001994,2020/10/17,24785,51967138,2,T
o73321182,t10011175,2021/7/16,21335,35843536,9,T
o21892213,t10003380,2020/5/26,20215,56433720,10,T
o27481279,t10003448,2021/11/4,10581,13235620,3,T
o52417207,t10003906,2020/10/21,33592,69350398,10,T
o21609645,t10011041,2021/12/25,47716,67712559,5,F
o75562063,t10004619,2021/5/28,98964,45032812,2,F
o62440577,t10010041,2020/4/13,57484,78502986,7,F
o24329807,t10004491,2021/5/6,82998,96058844,5,F
o29724826,t10001173,2021/7/1,94415,38283981,2,F
o69344013,t10007850,2020/9/3,87109,14599739,9,F
o18543718,t10011353,2020/7/24,94351,99639114,8,F
o53656626,t10001977,2021/1/31,38738,25708886,7,F
o18206869,t10001571,2020/10/5,80079,69562833,1,T
o99131568,t10006062,2019/11/8,66695,59500136,1,T
o65592124,t10011807,2020/6/20,19620,88984701,8,F
o18331706,t10003045,2020/7/22,83899,47419452,5,F
o66899797,t10011013,2020/1/21,16305,33631471,7,T
o18924102,t10002033,2020/11/2,99351,73107222,8,T
o51896285,t10009554,2020/12/9,23144,14613134,10,F
o60430452,t10005526,2020/7/25,54184,43603520,4,F
o89412814,t10006809,2019/12/12,26751,78400978,7,F
o71923782,t10008508,2020/5/11,53216,54701700,4,T
o26685859,t10003824,2020/4/24,49788,89424523,3,F
o59747531,t10004274,2021/11/16,82920,49669441,10,T
o40200160,t10000691,2019/12/24,95485,13703685,7,F
o10233523,t10003287,2020/8/11,69307,75136602,4,T
o33283793,t10001103,2020/8/24,52187,64510226,10,F
o75504359,t10009106,2020/2/25,25013,90073722,4,T
o25839700,t10006914,2020/1/23,12704,45822277,7,T
o80377228,t10002299,2021/2/12,83907,62353998,2,T
o89556919,t10007573,2019/12/26,59110,11903081,8,T
o94145111,t10009579,2021/3/21,78546,77674380,4,T
o94054928,t10008159,2020/2/22,68568,46022559,10,T
o36711618,t10007344,2020/9/20,40220,59584486,7,F
o48984470,t10004456,2021/8/4,55610,51877027,5,T
o86608526,t10007926,2021/6/4,44761,71342783,8,T
o58368890,t10003188,2021/9/20,90074,33606216,7,F
o71548276,t10009655,2020/2/24,62478,19792338,5,T
o60310405,t10001666,2021/2/6,66826,53014531,4,T
o55429027,t10009678,2020/10/8,68254,77699073,7,T
o30553919,t10002131,2021/10/22,40418,54044686,9,T
o84548394,t10011582,2021/11/9,29077,54117816,4,T
o65701999,t10001327,2021/5/15,45388,96731015,1,T
o44312284,t10012258,2021/8/30,71617,58520414,5,T
o79627164,t10009696,2020/4/29,13715,30862763,2,F
o35491344,t10009907,2020/10/3,32165,23296700,7,F
o47496036,t10003957,2019/12/17,20671,20671051,8,T
o79524731,t10000227,2021/1/12,84702,77184993,7,F
o16649271,t10002504,2021/10/27,99406,46499667,9,T
o36636575,t10005519,2021/2/2,52831,91411842,9,T
o36087679,t10011960,2020/7/11,55474,12062408,10,T
o31077724,t10009240,2020/4/4,32381,25111782,4,F
o29576823,t10008185,2020/3/7,14363,43827013,1,T
o87184346,t10003877,2021/12/27,98451,65119750,6,T
o81994532,t10005509,2021/1/24,99330,37507799,4,F
o70175406,t10002017,2019/11/5,80304,85490182,9,F
o34655692,t10004674,2021/6/18,38056,15852902,2,F
o59561837,t10012184,2021/5/27,40117,28201482,2,F
o15867569,t10007707,2021/8/9,37662,25873235,4,F
o76146864,t10000008,2021/11/11,28435,94110608,4,T
o83705523,t10009199,2021/6/28,43727,38022720,3,T
o35778717,t10001889,2020/7/10,63765,53953661,9,F
o78659438,t10011096,2021/10/23,74414,10990147,9,T
o65505519,t10006101,2020/4/7,62879,42861720,4,T
o99014558,t10009305,2021/3/3,41902,58711691,6,F
o66035628,t10006317,2020/7/22,67844,65209663,2,T
o87471192,t10012517,2019/12/10,45335,79688249,1,T
o51082628,t10003815,2020/5/5,12128,57893339,2,T
o45230098,t10000059,2021/1/31,14514,46789155,7,F
o72245833,t10009343,2021/11/11,36837,40287745,7,T
o18323669,t10003187,2020/1/21,27421,91325248,6,F
o42359476,t10007547,2021/1/2,47110,29150563,8,F
o12591584,t10004042,2021/5/28,42131,18197350,2,F
o26688971,t10006578,2019/11/2,42566,20063856,7,T
o26177043,t10004674,2021/3/24,78497,12636860,6,T
o52729976,t10010817,2021/12/2,15582,34354948,5,T
o24105011,t10010075,2019/11/11,46667,56130993,7,F
o69797272,t10005806,2020/3/22,78015,30456532,3,F
o51964344,t10003009,2020/9/25,39273,86525344,8,T
o78696004,t10003995,2021/2/3,31291,30695795,9,F
o93761347,t10005555,2021/2/17,95518,67263726,4,T
o28399529,t10000733,2020/6/3,23388,12224237,2,F
o64533541,t10007990,2021/3/5,18712,12985916,7,T
o92980940,t10008062,2021/8/20,67770,27402077,1,T
o92130560,t10005327,2020/12/8,30609,72157553,8,F
o47590981,t10010563,2019/11/10,95489,98443750,9,T
o30867542,t10009335,2021/7/8,14441,64520242,5,T
o68181693,t10001593,2021/9/15,99504,14907915,6,F
o92049484,t10001257,2021/10/12,31110,85909777,1,T
o30480442,t10001785,2021/11/30,57656,70729438,8,T
o54505070,t10009310,2019/12/14,91676,32306990,1,F
o13553180,t10009481,2021/12/1,75595,86254811,8,F
o30910518,t10005373,2020/9/30,31597,19221349,1,T
o41787287,t10007542,2021/4/16,33353,28572169,6,T
o86579890,t10011588,2021/7/21,68610,46735110,4,F
o41356131,t10011458,2021/6/8,37430,33615068,4,F
o25901934,t10003938,2020/4/19,41770,38336693,5,T
o76728440,t10008708,2020/3/18,63079,86200267,6,T
o25938701,t10000719,2020/5/18,27069,44457548,10,T
o56734291,t10010334,2020/6/27,85884,53553176,5,F
o30667663,t10011107,2021/1/26,64818,62022621,6,T
o55034558,t10003451,2020/10/4,59547,17214428,2,F
o98048922,t10007614,2021/4/19,66227,44801253,4,T
o28782739,t10010330,2021/2/13,68432,38412240,8,F
o35298170,t10011845,2020/5/15,22764,53302173,2,T
o30959494,t10003768,2020/9/8,73821,80014067,2,F
o30909229,t10003643,2020/9/29,83816,51212184,9,T
o38815476,t10008092,2021/7/18,47891,63698255,10,F
o48820092,t10003539,2020/8/13,53220,76157692,5,F
o34606905,t10007582,2020/5/15,92644,47165455,3,T
o99961377,t10003570,2021/10/9,45350,30641477,3,T
o47166917,t10011030,2021/9/6,14568,94361457,7,F
o14953506,t10012069,2020/7/10,78474,79247834,5,F
o22957686,t10010218,2021/1/7,30490,93094951,7,T
o26863336,t10004629,2021/3/20,25037,24322865,5,F
o11826909,t10001901,2021/2/25,69132,85955737,3,T
o45603166,t10007518,2019/11/16,28895,54232897,9,T
o22311093,t10012402,2021/2/9,46403,52400644,7,T
o42475646,t10011490,2021/12/5,79553,65222336,7,F
o94147683,t10003995,2020/11/10,71457,72530388,6,F
o33868835,t10007407,2020/1/22,61003,53740141,3,T
o71036595,t10007452,2021/1/12,37594,38384294,2,F
o13382808,t10007349,2020/9/16,65891,98809990,3,T
o24268417,t10011255,2019/12/27,38749,32073134,7,T
o37924066,t10002625,2020/5/8,37290,44065425,2,F
o88277531,t10010986,2020/8/6,90551,64904203,9,T
o16290022,t10007436,2021/9/4,83823,70196816,10,T
o85279856,t10005481,2021/5/27,96536,39477930,5,T
o30582233,t10008455,2021/2/22,21140,47738336,7,T
o86629756,t10007078,2020/6/3,98378,47288966,1,T
o32610560,t10000346,2020/3/25,45485,91641017,4,F
o26106621,t10001742,2019/12/15,82290,31366414,3,F
o51545820,t10009792,2021/2/14,37092,87711588,4,F
o22475993,t10010466,2021/8/21,85992,95565243,8,F
o37757839,t10004465,2021/2/21,35592,70468589,4,T
o67275983,t10000869,2021/8/2,76588,31719499,8,T
o39558726,t10000565,2019/12/20,42342,89054320,10,T
o41504658,t10012161,2019/12/12,74668,36835861,5,F
o75405100,t10002549,2021/4/29,30802,54863301,9,T
o66919005,t10001826,2020/6/22,46858,27389615,9,T
o39282625,t10006887,2020/4/21,40451,44765625,4,T
o52714636,t10006543,2021/12/27,54994,83179038,8,T
o77674244,t10007694,2021/9/17,34448,52736473,1,F
o68552486,t10004133,2021/7/5,74115,86812417,3,T
o42960685,t10010527,2020/9/29,90877,76919492,6,T
o33006065,t10000160,2020/7/1,89910,99452426,7,T
o17093879,t10005992,2019/11/22,89390,45864340,9,F
o53555848,t10008494,2021/10/22,49772,92273360,8,T
o46891914,t10000356,2020/8/28,86374,64082990,4,F
o25305136,t10002965,2020/6/20,13110,29618944,7,F
o39302159,t10006494,2021/3/14,22088,15745377,3,T
o57812050,t10000526,2020/9/27,74875,27593576,10,T
o39891633,t10007140,2021/7/25,32303,80684936,7,F
o59643526,t10004958,2020/11/30,58123,31435752,2,F
o24723399,t10002124,2020/11/29,36549,97893233,3,F
o43818040,t10001476,2020/5/24,27586,54245378,4,T
o14847776,t10006241,2019/12/8,45900,41732329,3,T
o37987964,t10002301,2020/1/2,87713,27241628,9,T
o35165179,t10009693,2020/12/1,42708,33139267,8,T
o43201950,t10001285,2021/8/23,98732,57459236,2,F
o91380133,t10010677,2020/5/27,84775,43597316,2,F
o26555612,t10003705,2021/10/22,83138,63079512,5,F
o51816721,t10002210,2021/10/30,64576,91472900,1,T
